sample_id,task_id,condition_name,variant_index,pc1,pc2,pc3
logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1,17.25460758609448,4.848182926413095,-4.142900585398108
logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2,13.316747958803926,6.967615065330898,-8.401611098259636
logical_deduction__neutral__variant_0,logical_deduction,neutral,0,16.26988679245448,2.885046460014307,-5.835068216313696
logical_deduction__neutral__variant_1,logical_deduction,neutral,1,20.798268298290644,1.4898779623143743,-8.23538978293592
logical_deduction__neutral__variant_2,logical_deduction,neutral,2,18.51144069727051,1.7141757346387492,-7.2893599203236255
logical_deduction__threat__variant_0,logical_deduction,threat,0,15.562102287327239,4.398774761495927,-7.090135905417561
logical_deduction__threat__variant_1,logical_deduction,threat,1,17.732952938642917,4.75760937875949,-6.571553003754472
logical_deduction__threat__variant_2,logical_deduction,threat,2,16.95652115238557,3.365784334641729,-7.4291990017413445
summarize_paragraph__care__variant_0,summarize_paragraph,care,0,-11.321592073359877,-15.22064259435049,-9.424088206997292
summarize_paragraph__care__variant_1,summarize_paragraph,care,1,-10.448913973579979,-15.915517442406795,-10.367802191696441
summarize_paragraph__care__variant_2,summarize_paragraph,care,2,-10.874799354437366,-14.371504773207405,-8.155383386822544
summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,0,-11.35176763743187,-12.949101871575726,-7.744126125045862
summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,1,-9.918520995382236,-14.180332695029175,-8.332448905807295
summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,2,-11.439050052459383,-12.012367173473276,-10.257809232700652
summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,0,-11.987415687816512,-15.010725424929907,-4.330481930197081
summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,1,-9.39468746884687,-17.575780447640938,-9.554506526233254
summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,2,-9.887968196725655,-17.269218120837238,-9.84206950194607
summarize_paragraph__threat__variant_0,summarize_paragraph,threat,0,-10.895459204067194,-14.302986295582654,-8.368824332812219
summarize_paragraph__threat__variant_1,summarize_paragraph,threat,1,-11.39825029242371,-13.709220068614531,-8.028402545601345
summarize_paragraph__threat__variant_2,summarize_paragraph,threat,2,-9.914552778018725,-15.398009970785859,-10.813062045453956
