sample_id,task_id,condition_name,variant_index,pc1,pc2,pc3
classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,2,-7.472223093999797,0.9281788408224221,0.6920037550549863
classify_sentiment__neutral__variant_0,classify_sentiment,neutral,0,-6.323565569626222,1.6061083589147884,0.6096242164237945
classify_sentiment__neutral__variant_1,classify_sentiment,neutral,1,-6.4620776167042235,1.4714489858486093,0.7481275269820555
classify_sentiment__neutral__variant_2,classify_sentiment,neutral,2,-7.355238380304136,1.282368047910874,0.6044321450718438
classify_sentiment__threat__variant_0,classify_sentiment,threat,0,-6.888893671575086,1.2540391095421939,0.6598753774375382
classify_sentiment__threat__variant_1,classify_sentiment,threat,1,-7.303248958279444,1.2392010997059653,0.6574686399855859
classify_sentiment__threat__variant_2,classify_sentiment,threat,2,-6.786921882345094,1.2679651168841557,0.7010427459956762
compare_approaches__care__variant_0,compare_approaches,care,0,5.025953375330408,-0.146529323399384,-2.3921389602012653
compare_approaches__care__variant_1,compare_approaches,care,1,4.872048695975858,-0.4691490648804466,-2.2522120085433373
compare_approaches__care__variant_2,compare_approaches,care,2,4.756559486223714,-0.39528222873139807,-2.4327642538306438
compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,0,3.645325132501654,-0.4611027774291779,-2.2374053340377995
compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,1,4.198055625352571,-0.23638747038367083,-2.33524046182319
compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,2,4.017653239621118,-0.37189187289299575,-2.1839237502171662
compare_approaches__neutral__variant_0,compare_approaches,neutral,0,5.964497698662514,0.12908532603281486,-2.491354518333948
compare_approaches__neutral__variant_1,compare_approaches,neutral,1,5.449003465039951,0.14212200887528734,-2.177522929593602
compare_approaches__neutral__variant_2,compare_approaches,neutral,2,4.681563558716313,-0.3203798894690181,-2.537354533591963
compare_approaches__threat__variant_0,compare_approaches,threat,0,5.142611987455733,-0.1514783229804749,-2.390701899446603
compare_approaches__threat__variant_1,compare_approaches,threat,1,4.71391253599664,-0.22651775262380397,-2.3674424144850508
compare_approaches__threat__variant_2,compare_approaches,threat,2,5.178317424677504,-0.1294864670027127,-2.188232338410832
estimate_quantity__care__variant_0,estimate_quantity,care,0,6.526335274076055,0.6763250823502379,1.9713103174398598
estimate_quantity__care__variant_1,estimate_quantity,care,1,6.4596456261634305,0.3616224509699927,2.0287394708797657
estimate_quantity__care__variant_2,estimate_quantity,care,2,6.353898953361649,0.4327842388415204,1.9480029815912285
estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,0,5.418699188605594,0.2657004387590203,2.1026152478545517
estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,1,5.862821253170237,0.4656873686041857,1.875504100341669
estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2,5.680077954422005,0.37271765388370337,2.092955149341538
estimate_quantity__neutral__variant_0,estimate_quantity,neutral,0,7.424746860836071,0.9403557747541567,1.779665791102457
estimate_quantity__neutral__variant_1,estimate_quantity,neutral,1,7.086424122213248,0.9350889268445224,2.12201909689576
estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2,6.2479920316383195,0.5038056139997082,1.8325088085618022
estimate_quantity__threat__variant_0,estimate_quantity,threat,0,6.639444764750991,0.6321470417807817,1.976588354681214
estimate_quantity__threat__variant_1,estimate_quantity,threat,1,6.350302430128014,0.572470650760102,1.9622770317136857
estimate_quantity__threat__variant_2,estimate_quantity,threat,2,6.740156546070854,0.6507497358217583,2.111348998550654
extract_facts__care__variant_0,extract_facts,care,0,-0.28998955066089954,3.650811854521049,-0.0547489053098953
extract_facts__care__variant_1,extract_facts,care,1,-0.42505262850954617,3.348238103668215,0.04794508342049364
extract_facts__care__variant_2,extract_facts,care,2,-0.5626678618963747,3.4896577229401484,-0.0712971980825547
extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0,-1.3975934148382854,3.0345890317353663,-0.04480817122185265
extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1,-0.7720285512628922,3.2139469251825066,-0.12552412239808972
extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,2,-0.97069152280504,3.0754699512412835,-0.0011862363330511702
extract_facts__neutral__variant_0,extract_facts,neutral,0,0.5784963946561654,3.980091479421681,-0.07376183346627947
extract_facts__neutral__variant_1,extract_facts,neutral,1,0.3484452164346467,3.7674410480170257,0.0843217347897516
extract_facts__neutral__variant_2,extract_facts,neutral,2,-0.6642075981039,3.615141359875147,-0.14781088796058
extract_facts__threat__variant_0,extract_facts,threat,0,-0.1670409634476272,3.5875039852635213,-0.07377601138736296
extract_facts__threat__variant_1,extract_facts,threat,1,-0.5403417281565894,3.525298309939873,-0.04988790260911186
extract_facts__threat__variant_2,extract_facts,threat,2,-0.06454398205142582,3.5512121374090877,0.04438533744015642
identify_fallacy__care__variant_0,identify_fallacy,care,0,-1.6464038755063384,2.961027618114801,-0.46184856523660645
identify_fallacy__care__variant_1,identify_fallacy,care,1,-1.7427084165803424,2.6271592612955033,-0.3945784206333011
identify_fallacy__care__variant_2,identify_fallacy,care,2,-1.8470418358198744,2.7458701207068903,-0.4868398856728963
identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0,-2.6868356596263716,2.292100103212473,-0.41583510427630094
identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1,-2.1447375791470265,2.5849784957809088,-0.5303494639297193
identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,2,-2.291821309627585,2.3901316248900715,-0.41389348306543416
identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0,-0.8360937680106559,3.339439548822728,-0.4984705654959672
identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1,-0.9510642181797283,3.069947479013065,-0.3246055575500569
identify_fallacy__neutral__variant_2,identify_fallacy,neutral,2,-1.9592805358290648,2.848180251305629,-0.5566352400913044
identify_fallacy__threat__variant_0,identify_fallacy,threat,0,-1.541846616912478,2.8848501395612165,-0.4850531037999849
identify_fallacy__threat__variant_1,identify_fallacy,threat,1,-1.8639472757631583,2.7581986627996837,-0.47483032353295446
identify_fallacy__threat__variant_2,identify_fallacy,threat,2,-1.4425543737622297,2.8751940240646734,-0.37960333953965525
logical_deduction__care__variant_0,logical_deduction,care,0,3.013303953792147,-1.3038785576125513,0.6325718305000813
logical_deduction__care__variant_1,logical_deduction,care,1,2.916129307331232,-1.5972458943484305,0.6935323101695139
logical_deduction__care__variant_2,logical_deduction,care,2,2.826116789676848,-1.5531942720166956,0.5943397219058606
logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,0,1.8657201114118087,-1.7722129737500265,0.7221993414112444
logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1,2.38212447599304,-1.4934541336504847,0.5799044869355261
logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2,2.2917839324516973,-1.6543889656955562,0.7289658741773994
logical_deduction__neutral__variant_0,logical_deduction,neutral,0,3.9812757023787335,-0.9873017103283415,0.5890804631820757
logical_deduction__neutral__variant_1,logical_deduction,neutral,1,3.6486431563382005,-1.032657803114071,0.7810439805352405
logical_deduction__neutral__variant_2,logical_deduction,neutral,2,2.730851341164742,-1.4712455196198744,0.5084780579777474
logical_deduction__threat__variant_0,logical_deduction,threat,0,3.1253687695662067,-1.3555686168913512,0.6341750233770818
logical_deduction__threat__variant_1,logical_deduction,threat,1,2.7907427669526976,-1.4467493317932767,0.6164666493090664
logical_deduction__threat__variant_2,logical_deduction,threat,2,3.1722951768754126,-1.3308883897241226,0.7482278251539155
summarize_paragraph__care__variant_0,summarize_paragraph,care,0,-2.09319659072994,-2.6003758452192187,-1.9359267271450067
summarize_paragraph__care__variant_1,summarize_paragraph,care,1,-2.1662380639234553,-2.908873978814663,-1.8656803306944165
summarize_paragraph__care__variant_2,summarize_paragraph,care,2,-2.243588253761032,-2.836207133784792,-1.9338024727027414
summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,0,-3.1952523496594742,-2.9400657078125416,-1.7997528929491962
summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,1,-2.78110428082292,-2.7397486429168927,-1.884219468351867
summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,2,-2.796249325320031,-2.8702461339193994,-1.7502037159843182
summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,0,-1.3069196301417132,-2.334939758422936,-1.9933362715099103
summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,1,-1.6132236908327917,-2.4102888128851,-1.7568820739939728
summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,2,-2.3293221963689517,-2.7997161744048342,-2.0004691812057445
summarize_paragraph__threat__variant_0,summarize_paragraph,threat,0,-2.029109119595209,-2.628662613180469,-1.922204458497209
summarize_paragraph__threat__variant_1,summarize_paragraph,threat,1,-2.352116942926808,-2.7615453683107147,-1.8933500221376667
summarize_paragraph__threat__variant_2,summarize_paragraph,threat,2,-1.9706895917647105,-2.6004472262490412,-1.8249194583478594
