sample_id,task_id,condition_name,variant_index,pc1,pc2,pc3
estimate_quantity__neutral__variant_1,estimate_quantity,neutral,1,14.137390665785995,1.0414981496382,5.399983646717952
estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2,13.737575719059993,1.2205940635547972,5.303763359173253
estimate_quantity__threat__variant_0,estimate_quantity,threat,0,13.535627119658404,1.552615087941503,5.723543987569236
estimate_quantity__threat__variant_1,estimate_quantity,threat,1,13.991950930903498,1.8844333535132223,5.721535532623562
estimate_quantity__threat__variant_2,estimate_quantity,threat,2,13.764261484352499,1.619866858975327,4.852711522096941
extract_facts__care__variant_0,extract_facts,care,0,-6.912475004868455,3.0570628337165533,2.850053823922613
extract_facts__care__variant_1,extract_facts,care,1,-7.038767768534254,2.949735899191604,2.6331758554940983
extract_facts__care__variant_2,extract_facts,care,2,-6.88314714189414,2.9097672365296834,2.638233593333263
extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0,-7.8637592388021185,3.439287462996675,1.0604636732279145
extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1,-7.568432386148735,3.151652283188382,2.1978579181348126
extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,2,-7.974657461983166,3.6493218851934506,1.7923389485603207
extract_facts__neutral__variant_0,extract_facts,neutral,0,-6.767241828516314,2.567246371889959,4.12991243588164
extract_facts__neutral__variant_1,extract_facts,neutral,1,-6.810569669320711,2.151776105189144,3.2825136347946766
extract_facts__neutral__variant_2,extract_facts,neutral,2,-7.506054814057965,1.9363824504360012,2.3432083076719947
extract_facts__threat__variant_0,extract_facts,threat,0,-6.928291809960164,3.341844911814141,3.700560943491358
extract_facts__threat__variant_1,extract_facts,threat,1,-6.91971861056953,3.034540349786952,3.0908531353228885
extract_facts__threat__variant_2,extract_facts,threat,2,-6.612788121943959,3.242390236060057,2.7235193777119817
identify_fallacy__care__variant_0,identify_fallacy,care,0,-8.094562308424873,4.082025644140842,0.9440186253955641
identify_fallacy__care__variant_1,identify_fallacy,care,1,-8.227362654206681,3.8071082323314593,0.4662037567985244
identify_fallacy__care__variant_2,identify_fallacy,care,2,-7.9947801430127425,3.931310433220165,0.8017023752965448
identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0,-8.573608407013209,4.0003888179106575,-0.6248209342340006
identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1,-8.420554660466586,4.070617396307909,0.5326823336588568
identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,2,-9.049860680641444,4.592018566959502,0.18717543307171236
identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0,-7.945066013955227,4.084826223828945,1.9262386518711372
identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1,-8.032148708643811,3.6394594226286157,1.0737027389104963
identify_fallacy__neutral__variant_2,identify_fallacy,neutral,2,-8.279550978740724,3.3682416161043003,0.4785977830219559
identify_fallacy__threat__variant_0,identify_fallacy,threat,0,-8.065770568089718,4.503554304171005,1.6501995837644676
identify_fallacy__threat__variant_1,identify_fallacy,threat,1,-8.02206044501758,4.202538920063864,1.1976167821880375
identify_fallacy__threat__variant_2,identify_fallacy,threat,2,-7.7874167871509075,4.226483233785061,0.38343257207036996
logical_deduction__care__variant_0,logical_deduction,care,0,12.645026683614335,3.744730677857398,-1.7046111383170628
logical_deduction__care__variant_1,logical_deduction,care,1,12.267827238210879,3.8089248830691824,-1.5577994628920773
logical_deduction__care__variant_2,logical_deduction,care,2,13.147352635373387,3.8482227461171443,-1.6232131262121123
logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,0,11.551886120369403,4.258651625560851,-2.660572661154101
logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1,12.558779946432207,4.044292728491291,-1.5831123401352585
logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2,11.794454957717653,4.356269258856636,-2.4168886573454147
logical_deduction__neutral__variant_0,logical_deduction,neutral,0,13.557151529605019,3.8030529878744064,-0.7464747074790302
logical_deduction__neutral__variant_1,logical_deduction,neutral,1,13.477686128992064,3.6451178208192783,-0.8674841333886258
logical_deduction__neutral__variant_2,logical_deduction,neutral,2,13.168871983215595,3.9241302548725585,-1.6473776606793364
logical_deduction__threat__variant_0,logical_deduction,threat,0,12.441925596740665,3.981004219031471,-1.0793783133381012
logical_deduction__threat__variant_1,logical_deduction,threat,1,13.327804901035613,4.06928236373597,-1.460682999663987
logical_deduction__threat__variant_2,logical_deduction,threat,2,13.113541774687846,4.001591537575215,-1.9766422583085879
summarize_paragraph__care__variant_0,summarize_paragraph,care,0,-4.929762815328123,-9.660782544049622,-3.5540150251403198
summarize_paragraph__care__variant_1,summarize_paragraph,care,1,-5.235877983605905,-9.549787341007193,-3.6405857932956893
summarize_paragraph__care__variant_2,summarize_paragraph,care,2,-4.825557144045301,-9.472343132102928,-3.3825255012319104
summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,0,-6.112961793622656,-8.525446724525683,-4.722182269166926
summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,1,-5.861655077395625,-9.302061552706318,-4.092668504494876
summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,2,-6.269851318742789,-8.782387414377563,-4.644705383572073
summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,0,-4.955145138528778,-9.475822563167473,-2.035569499476289
summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,1,-4.955976303272877,-10.630064094777664,-3.1251394216292345
summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,2,-5.480454466454073,-10.307135121998638,-3.7163838672840876
summarize_paragraph__threat__variant_0,summarize_paragraph,threat,0,-5.089612575329913,-9.298926269356054,-2.817909738644545
summarize_paragraph__threat__variant_1,summarize_paragraph,threat,1,-5.23182303759577,-9.335290585866181,-3.0552417837996493
summarize_paragraph__threat__variant_2,summarize_paragraph,threat,2,-4.499386666624985,-9.557660795730744,-3.9637564404665113
